<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5</div><img src=rnbqkbnr_p1p1pppp_8_1p6_2pP4_5N2_PP2PPPP_RNBQKB1R_w_KQkq_-_0_4+oriTrue.svg>	<div> 4. e3<br></div><a href=https://lichess.org/analysis/rnbqkbnr/p1p1pppp/8/1p6/2pP4/5N2/PP2PPPP/RNBQKB1R_w_KQkq_-_0_4?color=white><br>0.0&gt&gt0.6<br></a><img src=rnbqkbnr_p1p1pppp_8_1p6_2pP4_4PN2_PP3PPP_RNBQKB1R_b_KQkq_-_0_4+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 4-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 e6 7. bxc4 bxc4 8. Bxc4 Bb4+</div><img src=rn1qk1nr_1bp2ppp_p3p3_8_PbBP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_1_9+oriTrue.svg>	<div> 9. Nbd2<br></div><a href=https://lichess.org/analysis/rn1qk1nr/1bp2ppp/p3p3/8/PbBP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_1_9?color=white><br>0.6&gt&gt0.8<br></a><img src=rn1qk1nr_1bp2ppp_p3p3_8_PbBP4_4PN2_3N1PPP_R1BQK2R_b_KQkq_-_2_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 Nd7 7. bxc4 bxc4 8. Bxc4 e6</div><img src=r2qkbnr_1bpn1ppp_p3p3_8_P1BP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_0_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/r2qkbnr/1bpn1ppp/p3p3/8/P1BP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_0_9?color=white><br>0.7(0.5)&gt&gt0.5<br></a><img src=r2qkbnr_1bpn1ppp_p3p3_8_P1BP4_4PN2_5PPP_RNBQ1RK1_b_kq_-_1_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 Nf6 7. bxc4 bxc4 8. Bxc4 e6</div><img src=rn1qkb1r_1bp2ppp_p3pn2_8_P1BP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_0_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/rn1qkb1r/1bp2ppp/p3pn2/8/P1BP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_0_9?color=white><br>0.6&gt&gt0.5<br></a><img src=rn1qkb1r_1bp2ppp_p3pn2_8_P1BP4_4PN2_5PPP_RNBQ1RK1_b_kq_-_1_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4</div><img src=rn1qkbnr_pbp1pppp_8_8_PppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_6+oriTrue.svg>	<div> 6. a5 {Oder Nbd2, Bxc4}<br></div><a href=https://lichess.org/analysis/rn1qkbnr/pbp1pppp/8/8/PppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_6?color=white><br>0.7&gt&gt0.9(0.5)<br></a><img src=rn1qkbnr_pbp1pppp_8_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_b_KQkq_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 <br>Zugfolge (2..3)</div><img src=rn1qkbnr_pbp2ppp_4p3_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_7+oriTrue.svg>	<div>7. a6 Nxa6 8. Rxa6<br></div><a href=https://lichess.org/analysis/rn1qkbnr/pbp2ppp/4p3/P7/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_7?color=white><br>0.3&gt&gt5.0(0.5)<br></a><img src=r2qkbnr_pbp2ppp_R3p3_8_1ppP4_4PN2_1P3PPP_1NBQKB1R_b_Kkq_-_0_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5</div><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_1_8+oriTrue.svg>	<div> 8. Nbd2<br></div><a href=https://lichess.org/analysis/rn1qkbnr/p1p2ppp/P3p3/3b4/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_1_8?color=white><br>0.7(0.5)&gt&gt0.9(0.5)<br></a><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_1ppP4_4PN2_1P1N1PPP_R1BQKB1R_b_KQkq_-_2_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 8-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 <br>Zugfolge (2..3)</div><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_1p1P4_2p1PN2_1P1N1PPP_R1BQKB1R_w_KQkq_-_0_9+oriTrue.svg>	<div>9. bxc3 bxc3 10. Nb1<br></div><a href=https://lichess.org/analysis/rn1qkbnr/p1p2ppp/P3p3/3b4/1p1P4/2p1PN2/1P1N1PPP/R1BQKB1R_w_KQkq_-_0_9?color=white><br>0.3&gt&gt1.2(0.5)<br></a><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_3P4_2p1PN2_5PPP_RNBQKB1R_b_KQkq_-_1_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 <br>Zugfolge (2..3)</div><img src=rn1qk1nr_p1p2ppp_P3p3_3b4_1b1P4_2p1PN2_5PPP_RNBQKB1R_w_KQkq_-_2_11+oriTrue.svg>	<div>11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O<br></div><a href=https://lichess.org/analysis/rn1qk1nr/p1p2ppp/P3p3/3b4/1b1P4/2p1PN2/5PPP/RNBQKB1R_w_KQkq_-_2_11?color=white><br>0.3&gt&gt1.3(0.5)<br></a><img src=r3k1nr_p1p2ppp_P1nqp3_1B1b4_Qb1P4_2p1PN2_5PPP_RNB2RK1_b_kq_-_7_13+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 11-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O Bxf3 14. gxf3 Ne7</div><img src=r3k2r_p1p1nppp_P1nqp3_1B6_Qb1P4_2p1PP2_5P1P_RNB2RK1_w_kq_-_1_15+oriTrue.svg>	<div> 15. Ba3<br></div><a href=https://lichess.org/analysis/r3k2r/p1p1nppp/P1nqp3/1B6/Qb1P4/2p1PP2/5P1P/RNB2RK1_w_kq_-_1_15?color=white><br>1.3(0.5)&gt&gt1.4(0.5)<br></a><img src=r3k2r_p1p1nppp_P1nqp3_1B6_Qb1P4_B1p1PP2_5P1P_RN3RK1_b_kq_-_2_15+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 15-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O Bxf3 14. gxf3 Ne7 15. Ba3 Bxa3</div><img src=r3k2r_p1p1nppp_P1nqp3_1B6_Q2P4_b1p1PP2_5P1P_RN3RK1_w_kq_-_0_16+oriTrue.svg>	<div> 16. Rxa3<br></div><a href=https://lichess.org/analysis/r3k2r/p1p1nppp/P1nqp3/1B6/Q2P4/b1p1PP2/5P1P/RN3RK1_w_kq_-_0_16?color=white><br>1.4(0.5)&gt&gt1.3(0.5)<br></a><img src=r3k2r_p1p1nppp_P1nqp3_1B6_Q2P4_R1p1PP2_5P1P_1N3RK1_b_kq_-_0_16+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 16-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O Bxf3 14. gxf3 Ne7 15. Ba3 Bxa3 16. Rxa3 c2 17. Qxc2 Rb8</div><img src=1r2k2r_p1p1nppp_P1nqp3_1B6_3P4_R3PP2_2Q2P1P_1N3RK1_w_k_-_1_18+oriTrue.svg>	<div> 18. Rb3<br></div><a href=https://lichess.org/analysis/1r2k2r/p1p1nppp/P1nqp3/1B6/3P4/R3PP2/2Q2P1P/1N3RK1_w_k_-_1_18?color=white><br>0.7(0.5)&gt&gt0.9(0.5)<br></a><img src=1r2k2r_p1p1nppp_P1nqp3_1B6_3P4_1R2PP2_2Q2P1P_1N3RK1_b_k_-_2_18+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 18-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 11. Qa4+ Nc6 12. Bb5 Qd6</div><img src=r3k1nr_p1p2ppp_P1nqp3_1B1b4_Qb1P4_2p1PN2_5PPP_RNB1K2R_w_KQkq_-_6_13+oriTrue.svg>	<div> 13. O-O<br></div><a href=https://lichess.org/analysis/r3k1nr/p1p2ppp/P1nqp3/1B1b4/Qb1P4/2p1PN2/5PPP/RNB1K2R_w_KQkq_-_6_13?color=white><br>1.0(0.5)&gt&gt1.3(0.5)<br></a><img src=r3k1nr_p1p2ppp_P1nqp3_1B1b4_Qb1P4_2p1PN2_5PPP_RNB2RK1_b_kq_-_7_13+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 13-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O Ne7 <br>Zugfolge (5..8)</div><img src=r3k2r_p1p1nppp_P1nqp3_1B1b4_Qb1P4_2p1PN2_5PPP_RNB2RK1_w_kq_-_8_14+oriTrue.svg>	<div>14. Nxc3 Bxf3 15. Na2 Bxg2 16. Nxb4 Bf3 17. Nxc6 Bxc6 18. Ba3 Bxb5 19. Qxb5 Qd7 20. Qc5<br></div><a href=https://lichess.org/analysis/r3k2r/p1p1nppp/P1nqp3/1B1b4/Qb1P4/2p1PN2/5PPP/RNB2RK1_w_kq_-_8_14?color=white><br>0.3&gt&gt1.6(0.5)<br></a><img src=r3k2r_p1pqnppp_P3p3_2Q5_3P4_B3P3_5P1P_R4RK1_b_kq_-_2_20+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 14-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O Ne7 14. Nxc3 Bxf3 15. Na2 Bxg2 16. Nxb4 Bf3 17. Nxc6 Bxc6 18. Ba3 Bxb5 19. Qxb5 Qd7 20. Qc5 f5</div><img src=r3k2r_p1pqn1pp_P3p3_2Q2p2_3P4_B3P3_5P1P_R4RK1_w_kq_-_0_21+oriTrue.svg>	<div> 21. Rfb1<br></div><a href=https://lichess.org/analysis/r3k2r/p1pqn1pp/P3p3/2Q2p2/3P4/B3P3/5P1P/R4RK1_w_kq_-_0_21?color=white><br>1.6(0.5)&gt&gt1.3(0.5)<br></a><img src=r3k2r_p1pqn1pp_P3p3_2Q2p2_3P4_B3P3_5P1P_RR4K1_b_kq_-_1_21+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 21-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 Nd7</div><img src=r2qkbnr_pbpnpppp_8_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_1_7+oriTrue.svg>	<div> 7. Bxc4<br></div><a href=https://lichess.org/analysis/r2qkbnr/pbpnpppp/8/P7/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_1_7?color=white><br>0.9(0.5)&gt&gt0.8<br></a><img src=r2qkbnr_pbpnpppp_8_P7_1pBP4_4PN2_1P3PPP_RNBQK2R_b_KQkq_-_0_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 Nf6</div><img src=rn1qkb1r_pbp1pppp_5n2_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_1_7+oriTrue.svg>	<div> 7. Bxc4<br></div><a href=https://lichess.org/analysis/rn1qkb1r/pbp1pppp/5n2/P7/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_1_7?color=white><br>0.9(0.5)&gt&gt1.0<br></a><img src=rn1qkb1r_pbp1pppp_5n2_P7_1pBP4_4PN2_1P3PPP_RNBQK2R_b_KQkq_-_0_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 c6</div><img src=rn1qkbnr_pb2pppp_2p5_1p6_P1pP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_6+oriTrue.svg>	<div> 6. b3<br></div><a href=https://lichess.org/analysis/rn1qkbnr/pb2pppp/2p5/1p6/P1pP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_6?color=white><br>0.7&gt&gt0.8<br></a><img src=rn1qkbnr_pb2pppp_2p5_1p6_P1pP4_1P2PN2_5PPP_RNBQKB1R_b_KQkq_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 c6 6. b3 Qa5+ 7. Bd2 b4</div><img src=rn2kbnr_pb2pppp_2p5_q7_PppP4_1P2PN2_3B1PPP_RN1QKB1R_w_KQkq_-_0_8+oriTrue.svg>	<div> 8. Bxc4<br></div><a href=https://lichess.org/analysis/rn2kbnr/pb2pppp/2p5/q7/PppP4/1P2PN2/3B1PPP/RN1QKB1R_w_KQkq_-_0_8?color=white><br>1.1(0.5)&gt&gt1.0(0.5)<br></a><img src=rn2kbnr_pb2pppp_2p5_q7_PpBP4_1P2PN2_3B1PPP_RN1QK2R_b_KQkq_-_0_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 8-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6</div><img src=rnbqkbnr_p3pppp_2p5_1p6_2pP4_4PN2_PP3PPP_RNBQKB1R_w_KQkq_-_0_5+oriTrue.svg>	<div> 5. a4<br></div><a href=https://lichess.org/analysis/rnbqkbnr/p3pppp/2p5/1p6/2pP4/4PN2/PP3PPP/RNBQKB1R_w_KQkq_-_0_5?color=white><br>0.6&gt&gt0.6<br></a><img src=rnbqkbnr_p3pppp_2p5_1p6_P1pP4_4PN2_1P3PPP_RNBQKB1R_b_KQkq_-_0_5+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 5-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 e6 6. b3 Bb4+</div><img src=rnbqk1nr_p4ppp_2p1p3_1p6_PbpP4_1P2PN2_5PPP_RNBQKB1R_w_KQkq_-_1_7+oriTrue.svg>	<div> 7. Bd2<br></div><a href=https://lichess.org/analysis/rnbqk1nr/p4ppp/2p1p3/1p6/PbpP4/1P2PN2/5PPP/RNBQKB1R_w_KQkq_-_1_7?color=white><br>0.4&gt&gt0.3<br></a><img src=rnbqk1nr_p4ppp_2p1p3_1p6_PbpP4_1P2PN2_3B1PPP_RN1QKB1R_b_KQkq_-_2_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 e6 6. b3 Bb4+ 7. Bd2 Bxd2 8. Nfxd2 cxb3 9. Qxb3 bxa4</div><img src=rnbqk1nr_p4ppp_2p1p3_8_p2P4_1Q2P3_3N1PPP_RN2KB1R_w_KQkq_-_0_10+oriTrue.svg>	<div> 10. Rxa4<br></div><a href=https://lichess.org/analysis/rnbqk1nr/p4ppp/2p1p3/8/p2P4/1Q2P3/3N1PPP/RN2KB1R_w_KQkq_-_0_10?color=white><br>0.4&gt&gt0.5<br></a><img src=rnbqk1nr_p4ppp_2p1p3_8_R2P4_1Q2P3_3N1PPP_1N2KB1R_b_Kkq_-_0_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 10-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 Nf6</div><img src=rnbqkb1r_p3pppp_2p2n2_1p6_P1pP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_1_6+oriTrue.svg>	<div> 6. b3<br></div><a href=https://lichess.org/analysis/rnbqkb1r/p3pppp/2p2n2/1p6/P1pP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_1_6?color=white><br>0.6&gt&gt0.6<br></a><img src=rnbqkb1r_p3pppp_2p2n2_1p6_P1pP4_1P2PN2_5PPP_RNBQKB1R_b_KQkq_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 Nf6 6. b3 e6 <br>Zugfolge (2..3)</div><img src=rnbqkb1r_p4ppp_2p1pn2_1p6_P1pP4_1P2PN2_5PPP_RNBQKB1R_w_KQkq_-_0_7+oriTrue.svg>	<div>7. bxc4 bxc4 8. Bxc4<br></div><a href=https://lichess.org/analysis/rnbqkb1r/p4ppp/2p1pn2/1p6/P1pP4/1P2PN2/5PPP/RNBQKB1R_w_KQkq_-_0_7?color=white><br>0.3&gt&gt0.7<br></a><img src=rnbqkb1r_p4ppp_2p1pn2_8_P1BP4_4PN2_5PPP_RNBQK2R_b_KQkq_-_0_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 Nd7</div><img src=r1bqkbnr_p2npppp_2p5_1p6_P1pP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_1_6+oriTrue.svg>	<div> 6. b3<br></div><a href=https://lichess.org/analysis/r1bqkbnr/p2npppp/2p5/1p6/P1pP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_1_6?color=white><br>0.6&gt&gt0.7(0.5)<br></a><img src=r1bqkbnr_p2npppp_2p5_1p6_P1pP4_1P2PN2_5PPP_RNBQKB1R_b_KQkq_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 Nd7 6. b3 Qa5+ 7. Bd2 b4</div><img src=r1b1kbnr_p2npppp_2p5_q7_PppP4_1P2PN2_3B1PPP_RN1QKB1R_w_KQkq_-_0_8+oriTrue.svg>	<div> 8. Bxc4<br></div><a href=https://lichess.org/analysis/r1b1kbnr/p2npppp/2p5/q7/PppP4/1P2PN2/3B1PPP/RN1QKB1R_w_KQkq_-_0_8?color=white><br>0.8(0.5)&gt&gt0.9(0.5)<br></a><img src=r1b1kbnr_p2npppp_2p5_q7_PpBP4_1P2PN2_3B1PPP_RN1QK2R_b_KQkq_-_0_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 8-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 a5</div><img src=rnbqkbnr_4pppp_2p5_pp6_P1pP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_6+oriTrue.svg>	<div> 6. Ne5 {Oder Nc3, b3, axb5}<br></div><a href=https://lichess.org/analysis/rnbqkbnr/4pppp/2p5/pp6/P1pP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_6?color=white><br>0.6&gt&gt0.8(0.5)<br></a><img src=rnbqkbnr_4pppp_2p5_pp2N3_P1pP4_4P3_1P3PPP_RNBQKB1R_b_KQkq_-_1_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 a5 6. Ne5 Nh6</div><img src=rnbqkb1r_4pppp_2p4n_pp2N3_P1pP4_4P3_1P3PPP_RNBQKB1R_w_KQkq_-_2_7+oriTrue.svg>	<div> 7. b3<br></div><a href=https://lichess.org/analysis/rnbqkb1r/4pppp/2p4n/pp2N3/P1pP4/4P3/1P3PPP/RNBQKB1R_w_KQkq_-_2_7?color=white><br>0.8(0.5)&gt&gt0.7(0.5)<br></a><img src=rnbqkb1r_4pppp_2p4n_pp2N3_P1pP4_1P2P3_5PPP_RNBQKB1R_b_KQkq_-_0_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 c6 5. a4 a5 6. Ne5 Nh6 7. b3 f6 8. Nf3 e5 <br>Zugfolge (2..3)</div><img src=rnbqkb1r_6pp_2p2p1n_pp2p3_P1pP4_1P2PN2_5PPP_RNBQKB1R_w_KQkq_-_0_9+oriTrue.svg>	<div>9. axb5 cxb5 10. bxc4<br></div><a href=https://lichess.org/analysis/rnbqkb1r/6pp/2p2p1n/pp2p3/P1pP4/1P2PN2/5PPP/RNBQKB1R_w_KQkq_-_0_9?color=white><br>0.3&gt&gt1.9(0.5)<br></a><img src=rnbqkb1r_6pp_5p1n_pp2p3_2PP4_4PN2_5PPP_RNBQKB1R_b_KQkq_-_0_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep seq
